"Year","Region","ecoinvent_activity","value"
2006,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2006,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2006,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2006,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.105685747214752
2006,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.105685747214752
2006,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2006,"GLO","electricity production, nuclear, aluminium industry",0.0456283678081001
2007,"CA-QC","electricity production, nuclear, aluminium industry",0
2007,"CN","electricity production, nuclear, aluminium industry",0
2007,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2007,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0124064761975098
2007,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2007,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2007,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2007,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0987973628921249
2007,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0987973628921249
2007,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2007,"GLO","electricity production, nuclear, aluminium industry",0.0402780178016204
2008,"CA-QC","electricity production, nuclear, aluminium industry",0
2008,"CN","electricity production, nuclear, aluminium industry",0
2008,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2008,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0118575327408059
2008,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2008,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2008,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2008,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.101019246333868
2008,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.101019246333868
2008,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2008,"GLO","electricity production, nuclear, aluminium industry",0.0411232680888498
2009,"CA-QC","electricity production, nuclear, aluminium industry",0
2009,"CN","electricity production, nuclear, aluminium industry",0
2009,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2009,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0165948709022777
2009,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2009,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2009,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2009,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0891608247931032
2009,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0891608247931032
2009,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2009,"GLO","electricity production, nuclear, aluminium industry",0.0344801185014813
2010,"CA-QC","electricity production, nuclear, aluminium industry",0
2010,"CN","electricity production, nuclear, aluminium industry",0
2010,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2010,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0129590926113382
2010,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2010,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2010,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2010,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0840331504757707
2010,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0840331504757707
2010,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2010,"GLO","electricity production, nuclear, aluminium industry",0.0322999360677652
2011,"CA-QC","electricity production, nuclear, aluminium industry",0
2011,"CN","electricity production, nuclear, aluminium industry",0
2011,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2011,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0299027935339389
2011,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2011,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2011,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2011,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0463389634886866
2011,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0463389634886866
2011,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2011,"GLO","electricity production, nuclear, aluminium industry",0.016131456549029
2012,"CA-QC","electricity production, nuclear, aluminium industry",0
2012,"CN","electricity production, nuclear, aluminium industry",0
2012,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2012,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0139836824073747
2012,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2012,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2012,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2012,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0772991361825572
2012,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0772991361825572
2012,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2012,"GLO","electricity production, nuclear, aluminium industry",0.0253656636478722
2013,"CA-QC","electricity production, nuclear, aluminium industry",0
2013,"CN","electricity production, nuclear, aluminium industry",0
2013,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2013,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0137407435673417
2013,"IAI Area, South America","electricity production, nuclear, aluminium industry",0.00368734255777445
2013,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2013,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2013,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0684817624441442
2013,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0684817624441442
2013,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2013,"GLO","electricity production, nuclear, aluminium industry",0.0206402861376112
2014,"CA-QC","electricity production, nuclear, aluminium industry",0
2014,"CN","electricity production, nuclear, aluminium industry",0
2014,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2014,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.000327319140973557
2014,"IAI Area, South America","electricity production, nuclear, aluminium industry",0.00488637980928887
2014,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2014,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2014,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0697393162015908
2014,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0697393162015908
2014,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2014,"GLO","electricity production, nuclear, aluminium industry",0.0195377738481187
2015,"CA-QC","electricity production, nuclear, aluminium industry",0
2015,"CN","electricity production, nuclear, aluminium industry",0
2015,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2015,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.0271665699701244
2015,"IAI Area, South America","electricity production, nuclear, aluminium industry",0.00468544096832447
2015,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2015,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2015,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0921598620083641
2015,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.0921598620083641
2015,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2015,"GLO","electricity production, nuclear, aluminium industry",0.0257308629593462
2016,"CA-QC","electricity production, nuclear, aluminium industry",0
2016,"CN","electricity production, nuclear, aluminium industry",0
2016,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2016,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.00413285186123688
2016,"IAI Area, South America","electricity production, nuclear, aluminium industry",0.00371505526144701
2016,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2016,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2016,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.101035721834707
2016,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.101035721834707
2016,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2016,"GLO","electricity production, nuclear, aluminium industry",0.0252733866033772
2017,"CA-QC","electricity production, nuclear, aluminium industry",0
2017,"CN","electricity production, nuclear, aluminium industry",0
2017,"IAI Area, Africa","electricity production, nuclear, aluminium industry",0
2017,"IAI Area, North America, without Quebec","electricity production, nuclear, aluminium industry",0.00317704265069249
2017,"IAI Area, South America","electricity production, nuclear, aluminium industry",0
2017,"IAI Area, Asia, without China and GCC","electricity production, nuclear, aluminium industry",0
2017,"IAI Area, Gulf Cooperation Council","electricity production, nuclear, aluminium industry",0
2017,"IAI Area, EU27 & EFTA","electricity production, nuclear, aluminium industry",0.120034000956277
2017,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, nuclear, aluminium industry",0.120034000956277
2017,"UN-OCEANIA","electricity production, nuclear, aluminium industry",0
2017,"GLO","electricity production, nuclear, aluminium industry",0.0244569565511546
2000,"CA-QC","electricity production, natural gas, aluminium industry",0
2000,"CN","electricity production, natural gas, aluminium industry",0
2000,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2000,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0110896649190309
2000,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.063773437264875
2000,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2000,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2000,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0780729042035575
2000,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0780729042035575
2000,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2000,"GLO","electricity production, natural gas, aluminium industry",0.0764949794595544
2001,"CA-QC","electricity production, natural gas, aluminium industry",0
2001,"CN","electricity production, natural gas, aluminium industry",0
2001,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.00170723379347349
2001,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.00872281873310318
2001,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.0400298062593145
2001,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2001,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2001,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.089017215079538
2001,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.089017215079538
2001,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2001,"GLO","electricity production, natural gas, aluminium industry",0.0794230800624697
2002,"CA-QC","electricity production, natural gas, aluminium industry",0
2002,"CN","electricity production, natural gas, aluminium industry",0
2002,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.00188923138112757
2002,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.00892582679679058
2002,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.0400298062593145
2002,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2002,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2002,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0940781885509622
2002,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0940781885509622
2002,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2002,"GLO","electricity production, natural gas, aluminium industry",0.0778059270004393
2003,"CA-QC","electricity production, natural gas, aluminium industry",0
2003,"CN","electricity production, natural gas, aluminium industry",0
2003,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.00276029055690073
2003,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.007965947841951
2003,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.040814560558424
2003,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2003,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2003,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.09124179148528
2003,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.09124179148528
2003,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2003,"GLO","electricity production, natural gas, aluminium industry",0.074574306001399
2004,"CA-QC","electricity production, natural gas, aluminium industry",0
2004,"CN","electricity production, natural gas, aluminium industry",0
2004,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.00309093866926956
2004,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0084586376094915
2004,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.0429882115923879
2004,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2004,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2004,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0767768997242242
2004,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0767768997242242
2004,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2004,"GLO","electricity production, natural gas, aluminium industry",0.0713150630293997
2005,"CA-QC","electricity production, natural gas, aluminium industry",0
2005,"CN","electricity production, natural gas, aluminium industry",0
2005,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.00306118338905224
2005,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.00632263679587992
2005,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.0408009940185512
2005,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2005,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2005,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0531258172135889
2005,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0531258172135889
2005,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2005,"GLO","electricity production, natural gas, aluminium industry",0.0633955237415813
2006,"CA-QC","electricity production, natural gas, aluminium industry",0
2006,"CN","electricity production, natural gas, aluminium industry",0
2006,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.00300696736340301
2006,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.00856533041421171
2006,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.0370732222544955
2006,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2006,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2006,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0555973876296581
2006,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0555973876296581
2006,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2006,"GLO","electricity production, natural gas, aluminium industry",0.061743953235349
2007,"CA-QC","electricity production, natural gas, aluminium industry",0
2007,"CN","electricity production, natural gas, aluminium industry",0
2007,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0.000226159065209197
2007,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0075622989403476
2007,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.0627361862935349
2007,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2007,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2007,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.054502644352677
2007,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.054502644352677
2007,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2007,"GLO","electricity production, natural gas, aluminium industry",0.0602333176974944
2008,"CA-QC","electricity production, natural gas, aluminium industry",0
2008,"CN","electricity production, natural gas, aluminium industry",0
2008,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2008,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.00764836527437262
2008,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.103190668980143
2008,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2008,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2008,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0661344088234084
2008,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0661344088234084
2008,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2008,"GLO","electricity production, natural gas, aluminium industry",0.0687541235979767
2009,"CA-QC","electricity production, natural gas, aluminium industry",0
2009,"CN","electricity production, natural gas, aluminium industry",0
2009,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2009,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.013536737511072
2009,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.186301650774121
2009,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2009,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2009,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.044280442804428
2009,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.044280442804428
2009,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2009,"GLO","electricity production, natural gas, aluminium industry",0.0754259428242853
2010,"CA-QC","electricity production, natural gas, aluminium industry",0
2010,"CN","electricity production, natural gas, aluminium industry",0
2010,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2010,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0127971039536964
2010,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.160956932289268
2010,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2010,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2010,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0394704738818011
2010,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0394704738818011
2010,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2010,"GLO","electricity production, natural gas, aluminium industry",0.0468642654573688
2011,"CA-QC","electricity production, natural gas, aluminium industry",0
2011,"CN","electricity production, natural gas, aluminium industry",0
2011,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2011,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.01615686437634
2011,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.1447128666314
2011,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2011,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",1
2011,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0736341633577661
2011,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0736341633577661
2011,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2011,"GLO","electricity production, natural gas, aluminium industry",0.0706076539175599
2012,"CA-QC","electricity production, natural gas, aluminium industry",0
2012,"CN","electricity production, natural gas, aluminium industry",0
2012,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2012,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0117684455903648
2012,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.147425014148274
2012,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2012,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",0.999919085122451
2012,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0337284752692864
2012,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0337284752692864
2012,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2012,"GLO","electricity production, natural gas, aluminium industry",0.0655045931119551
2013,"CA-QC","electricity production, natural gas, aluminium industry",0
2013,"CN","electricity production, natural gas, aluminium industry",0
2013,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2013,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.103951712205107
2013,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.204556241101092
2013,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2013,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",0.999845512127298
2013,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0313831445495168
2013,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0313831445495168
2013,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2013,"GLO","electricity production, natural gas, aluminium industry",0.0690337405623131
2014,"CA-QC","electricity production, natural gas, aluminium industry",0
2014,"CN","electricity production, natural gas, aluminium industry",0
2014,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2014,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0270272090689595
2014,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.271360121447887
2014,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2014,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",0.999514462093362
2014,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0248060099400595
2014,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0248060099400595
2014,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2014,"GLO","electricity production, natural gas, aluminium industry",0.0854185086943708
2015,"CA-QC","electricity production, natural gas, aluminium industry",0
2015,"CN","electricity production, natural gas, aluminium industry",0
2015,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2015,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0243996045102043
2015,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.271023476011518
2015,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2015,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",0.999889371789806
2015,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0248563943176086
2015,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0248563943176086
2015,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0
2015,"GLO","electricity production, natural gas, aluminium industry",0.0830419119005516
2016,"CA-QC","electricity production, natural gas, aluminium industry",0
2016,"CN","electricity production, natural gas, aluminium industry",0
2016,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2016,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0277415463990321
2016,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.246122411070865
2016,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2016,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",0.999894934333959
2016,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0273462270133164
2016,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0273462270133164
2016,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0.00568851890391953
2016,"GLO","electricity production, natural gas, aluminium industry",0.0867795313496708
2017,"CA-QC","electricity production, natural gas, aluminium industry",0
2017,"CN","electricity production, natural gas, aluminium industry",0
2017,"IAI Area, Africa","electricity production, natural gas, aluminium industry",0
2017,"IAI Area, North America, without Quebec","electricity production, natural gas, aluminium industry",0.0276049705871281
2017,"IAI Area, South America","electricity production, natural gas, aluminium industry",0.172223393045311
2017,"IAI Area, Asia, without China and GCC","electricity production, natural gas, aluminium industry",0
2017,"IAI Area, Gulf Cooperation Council","electricity production, natural gas, aluminium industry",0.999741130306829
2017,"IAI Area, EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0229187695903947
2017,"IAI Area, Russia & RER w/o EU27 & EFTA","electricity production, natural gas, aluminium industry",0.0229187695903947
2017,"UN-OCEANIA","electricity production, natural gas, aluminium industry",0.00465844438504716
2017,"GLO","electricity production, natural gas, aluminium industry",0.0896307615978316
