Score,Rel_score,Supply,Activity,Year,Country,Method_name,Midpoint,Midpoint_abb,Unit
23218585818.73005,0.061315381528619824,19326535412.41537,"'electricity production, lignite' (kilowatt hour, AU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
22048668738.288033,0.05822587759826913,29300556700.72968,"'hard coal mine operation and hard coal preparation' (kilogram, CN, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
21707843685.467564,0.05732583061386834,260012191446.69455,"'heat production, heavy fuel oil, at industrial furnace 1MW' (megajoule, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
21314983404.17268,0.056288369580578146,185251024773.99963,"'heat production, at hard coal industrial furnace 1-10MW' (megajoule, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
12685960534.172403,0.03350094257602547,11719818655.343681,"'electricity production, hard coal' (kilowatt hour, ZA, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
11334535334.178247,0.02993211403530579,7274203176.698452,"'heat and power co-generation, hard coal' (kilowatt hour, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
9861214152.10394,0.026041383949573785,18409250663.956093,"'electricity production, natural gas, conventional power plant' (kilowatt hour, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
8419963368.856996,0.022235345014079224,6769131731.511794,"'electricity production, lignite' (kilowatt hour, US-SERC, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
7450137175.146526,0.019674238857655308,6336107460.277513,"'electricity production, lignite' (kilowatt hour, US-RFC, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
6985668191.715078,0.018447674365327967,6197362225.588949,"'electricity production, hard coal' (kilowatt hour, US-SERC, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
6964868392.868574,0.018392746489360467,3236662932.186402,"'aluminium production, primary, liquid, prebake' (kilogram, US, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
6901833184.799574,0.01822628381748797,4143859210.219949,"'heat and power co-generation, lignite' (kilowatt hour, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
6186452076.158288,0.016337113393537203,5800031074.589672,"'electricity production, hard coal' (kilowatt hour, US-RFC, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
6181241382.975944,0.016323353053308114,2872501493.303144,"'aluminium production, primary, liquid, prebake' (kilogram, CN, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
5894792541.410314,0.015566902158919042,3976577340.7227893,"'electricity production, hard coal' (kilowatt hour, IN-UP, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
5847914017.3150215,0.015443105877231519,14776585335.441671,"'hard coal mine operation and hard coal preparation' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
5250815405.479686,0.013866294546829168,3882552894.8555107,"'electricity production, hard coal' (kilowatt hour, CN-NM, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
5228396883.473142,0.013807091964860109,1886642888.8277128,"'aluminium production, primary, liquid, Söderberg' (kilogram, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4861761625.354382,0.012838885679218833,4660457133.441617,"'electricity production, hard coal' (kilowatt hour, AU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4422139142.524538,0.011677935547556365,2478296878.7822266,"'aluminium production, primary, liquid, prebake' (kilogram, CA, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4337587670.151399,0.011454652965755733,5162802702.447924,"'electricity production, hard coal' (kilowatt hour, CN-JS, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4183498002.0351844,0.011047734695025287,3527742531.8154826,"'electricity production, lignite' (kilowatt hour, DE, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4003294669.905157,0.010571855752675233,4198962829.22169,"'electricity production, hard coal' (kilowatt hour, CN-SD, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
3970379893.42873,0.01048493477939385,2975982920.335492,"'electricity production, hard coal' (kilowatt hour, IN-CT, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
3882785697.6032596,0.010253617007559581,1804379900.9790037,"'aluminium production, primary, liquid, prebake' (kilogram, AU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
162668835.4581383,0.6574804006276728,782339714137.3544,"'treatment of spoil from lignite mining, in surface landfill' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
65887840.336611606,0.266307701404524,316882095413.6424,"'treatment of spoil from hard coal mining, in surface landfill' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
12989967.893879244,0.052503291555229765,38893439878.24474,"'treatment of redmud from bauxite digestion, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
2887399.4521808196,0.01167038875790385,5792696951.346588,"'treatment of sulfidic tailing, off-site' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
1733600.881885425,0.0070069266749243925,9237169849.510048,"'treatment of hard coal ash, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
497974.9748068204,0.002012732094727511,7293087706.596824,"'treatment of lignite ash, opencast refill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
175316.31838601027,0.0007085994248644256,23284576.84050612,"'treatment of basic oxygen furnace waste, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
149613.31341328204,0.0006047121500879776,860490581.6958464,"'treatment of lignite ash, opencast refill' (kilogram, DE, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
110263.1454296949,0.00044566531030610013,330140386.2265667,"'treatment of redmud from bauxite digestion, residual material landfill' (kilogram, CH, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
32667.133524851175,0.00013203512508580076,559320415.6826087,"'treatment of lignite ash, opencast refill' (kilogram, GR, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
29724.76335318001,0.00012014255381474672,270695.09901923616,"'uranium production, in yellowcake, in-situ leaching' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
25171.291844945754,0.00010173817867399648,479259287.6670738,"'treatment of waste cement, hydrated, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
24754.679492946987,0.00010005430077982494,188490477.30599526,"'treatment of filter dust from Al electrolysis, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
20141.558169401782,8.14088309981894e-05,40283114.4254583,"'treatment of drilling waste, landfarming' (kilogram, CH, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
16461.413940411272,6.653429959068467e-05,122985.87609724805,"'treatment of uranium tailing, non-radioactive emission' (cubic meter, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
15594.94351087598,6.303217010449e-05,81942923.9509726,"'treatment of decarbonising waste, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
13574.626922928666,5.4866386192056646e-05,409969.76792072365,"'treatment of ash from paper production sludge, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
11803.64872019371,4.770838659761865e-05,259928795.39663118,"'treatment of lignite ash, opencast refill' (kilogram, CZ, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
9946.466549143006,4.020196488861699e-05,10585742.875863984,"'treatment of wastewater, average, capacity 1E9l/year' (cubic meter, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
9918.092316754955,4.0087280956532166e-05,188839646.6905492,"'treatment of waste cement, hydrated, residual material landfill' (kilogram, Europe without Switzerland, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
9461.094566014419,3.824017199188874e-05,31099253.190193832,"'treatment of slag, unalloyed electric arc furnace steel, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
8864.01399339938,3.582687154018076e-05,171511874.32927448,"'treatment of lignite ash, opencast refill' (kilogram, BA, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
7453.930993378097,3.012755038157539e-05,410373472.75603753,"'treatment of refractory spent pot liner from Al electrolysis, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
7279.243060867459,2.94214907879941e-05,154983101.56074426,"'treatment of lignite ash, opencast refill' (kilogram, HU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
5036.080017574019,2.0354998535657915e-05,59024533.19429609,"'treatment of lignite ash, opencast refill' (kilogram, MK, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
33973686.810671225,0.38601148720233164,782339714137.3544,"'treatment of spoil from lignite mining, in surface landfill' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
13767416.087349502,0.15642637752055294,316882095413.6424,"'treatment of spoil from hard coal mining, in surface landfill' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
10552237.034930209,0.11989528054063013,505657202.46048766,"'treatment of dross from Al electrolysis, residual material landfill' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1883140.5791966023,0.021396379487386548,11719818655.343681,"'electricity production, hard coal' (kilowatt hour, ZA, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1806197.6146024233,0.020522147957606672,185251024773.99963,"'heat production, at hard coal industrial furnace 1-10MW' (megajoule, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1466780.3999386877,0.016665665011126214,270695.09901923616,"'uranium production, in yellowcake, in-situ leaching' (kilogram, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1439633.6463684668,0.01635722163326283,19326535412.41537,"'electricity production, lignite' (kilowatt hour, AU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1264914.1033678902,0.014372045546463206,68981517.22508256,"'blasting' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1126889.2197348978,0.012803796833892954,7274203176.698452,"'heat and power co-generation, hard coal' (kilowatt hour, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1067670.2742555344,0.012130946891452714,260012191446.69455,"'heat production, heavy fuel oil, at industrial furnace 1MW' (megajoule, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
682980.4828630745,0.007760073653158317,4143859210.219949,"'heat and power co-generation, lignite' (kilowatt hour, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
665253.4438748459,0.007558657753798507,3882552894.8555107,"'electricity production, hard coal' (kilowatt hour, CN-NM, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
624688.0117897852,0.007097750379941131,34067077.54372053,"'blasting' (kilogram, RER, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
549551.800913772,0.00624404731660778,5162802702.447924,"'electricity production, hard coal' (kilowatt hour, CN-JS, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
543284.1825741206,0.006172834183632601,13510174197.98602,"'diesel, burned in building machine' (megajoule, GLO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
507198.4648164254,0.005762825648025678,4198962829.22169,"'electricity production, hard coal' (kilowatt hour, CN-SD, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
463482.48820790066,0.005266121559382037,4660457133.441617,"'electricity production, hard coal' (kilowatt hour, AU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
451605.8507971358,0.005131178345963934,3976577340.7227893,"'electricity production, hard coal' (kilowatt hour, IN-UP, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
409523.44588314433,0.004653035017086298,3111698675.895701,"'electricity production, hard coal' (kilowatt hour, CN-SX, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
404128.63999844086,0.004591738842363566,3193595558.600082,"'electricity production, hard coal' (kilowatt hour, CN-HE, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
366464.8147228781,0.0041637997349781965,3381271708.103873,"'electricity production, hard coal' (kilowatt hour, CN-GD, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
361795.01387042773,0.004110741119878852,2821765248.0625567,"'electricity production, hard coal' (kilowatt hour, CN-HB, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
346236.55836887984,0.003933964822970228,2920348684.9142,"'electricity production, hard coal' (kilowatt hour, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
317598.49670777994,0.003608577094696918,2199608666.139767,"'electricity production, hard coal' (kilowatt hour, ES, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
304174.70343531313,0.0034560549844567666,2975982920.335492,"'electricity production, hard coal' (kilowatt hour, IN-CT, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
2849.012354269801,0.16950909501462033,4083722428.303627,"'petroleum and gas production, on-shore' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
2672.1243523480434,0.15898470220889435,3826065713.5888886,"'petroleum production, onshore' (kilogram, RME, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
2443.530659553537,0.145383950378677,72208.35611524383,"'uranium production, diffusion, enriched 3.8%' (unit, US, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1207.5482923240377,0.0718460970909899,8984734286.991142,"'transport, pipeline, long distance, natural gas' (ton kilometer, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1143.5785561277075,0.06804005810533478,1637426304.8615084,"'petroleum production, onshore' (kilogram, RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1022.9231698790242,0.0608613650045477,1551645801.8300574,"'chlor-alkali electrolysis, diaphragm cell' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
912.6966433582974,0.054303162921242855,26970.942227033545,"'uranium production, diffusion, enriched 4.2%' (unit, US, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
823.7425667879106,0.0490106182979423,1249513876.6837573,"'chlor-alkali electrolysis, membrane cell' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
523.3941100572047,0.03114063784202797,3894301400.724669,"'transport, pipeline, onshore, long distance, natural gas' (ton kilometer, DZ, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
365.7898758743782,0.02176358088867182,2721650852.8015394,"'transport, pipeline, long distance, natural gas' (ton kilometer, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
350.9993749231683,0.02088358314935172,502576413.67049205,"'petroleum production, onshore' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
271.74144663220767,0.01616793504863375,389091409.9888095,"'petroleum production, onshore' (kilogram, RAF, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
219.482387178963,0.013058651980429879,332927178.37465084,"'chlor-alkali electrolysis, mercury cell' (kilogram, RER, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
219.482387178963,0.013058651980429879,332927178.37465084,"'chlor-alkali electrolysis, mercury cell' (kilogram, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
193.56744639738298,0.011516777950764962,330304816.1315901,"'petroleum and gas production, on-shore' (cubic meter, US, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
190.85425136951642,0.011355349646292165,289501896.73966557,"'chlor-alkali electrolysis, membrane cell' (kilogram, RER, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
175.90817994804684,0.010466095853875205,5198.232504925384,"'uranium production, diffusion, enriched 4.0%' (unit, US, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
173.5215490394965,0.010324097296081667,296098359.60069,"'petroleum and gas production, on-shore' (cubic meter, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
157.13147431568578,0.00934892892607043,1169132989.3999527,"'transport, pipeline, long distance, natural gas' (ton kilometer, RER w/o DE+NL+NO+RU, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
154.4714017279989,0.009190661273655294,221416494.32398018,"'petroleum and gas production, on-shore' (kilogram, CA-AB, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
101.96192504626543,0.00606647900794054,758645273.0330824,"'transport, pipeline, onshore, long distance, natural gas' (ton kilometer, NO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
99.51030084924373,0.005920613512366161,5751.107689993834,"'uranium production, diffusion, enriched 3.8%' (unit, RoW, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
95.1242210040823,0.00565965275377172,707769499.0846438,"'transport, pipeline, offshore, long distance, natural gas' (ton kilometer, NO, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
89.15527836273996,0.005304515625702846,127793552.49404982,"'petroleum and gas production, on-shore' (kilogram, US, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
66.79898513535943,0.003974372206993091,101325659.54493612,"'chlor-alkali electrolysis, diaphragm cell' (kilogram, RER, None)",2000,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
