Score,Rel_score,Inventory_amount,Biosphere_flow,Year,Country,Method_name,Midpoint,Midpoint_abb,Unit
83365688.5641122,0.44145536535036534,362459508.9209273,"'Nitrate' (kilogram, None, ('water', 'ground-, long-term'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
74001712.08874395,0.39186928590610043,1897479757.9977646,"'Nitrogen oxides' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
12241685.790882826,0.06482472545239638,313889372.77712154,"'Nitrogen oxides' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
7093318.318862318,0.03756201722716679,181879953.14128986,"'Nitrogen oxides' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
6789123.405184077,0.035951180933860384,29517927.313155174,"'Nitrate' (kilogram, None, ('water', 'surface water'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1451893.9769101315,0.00768837152390265,6312582.39379124,"'Nitrate' (kilogram, None, ('water', 'ground-'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1342369.6440248915,0.007108395454354263,14590974.363215448,"'Ammonia' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
432793.90705796104,0.002291820479773889,554864.0037599328,"'Ammonium, ion' (kilogram, None, ('water', 'surface water'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
354534.96606600954,0.0018774074282824989,3853640.9280100516,"'Ammonia' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
348777.64461157424,0.0018469200600392363,348777.6446115742,"'Nitrogen' (kilogram, None, ('water', 'surface water'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
340700.40056560637,0.0018041477542770812,340700.4005656063,"'Nitrogen, organic bound' (kilogram, None, ('water', 'ground-, long-term'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
257725.6718137903,0.0013647626807907574,330417.5400860411,"'Ammonium, ion' (kilogram, None, ('water', 'ground-'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
178601.3474297374,0.0009457670708378668,178601.3474297373,"'Nitrogen, organic bound' (kilogram, None, ('water', 'surface water'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
166480.63893419513,0.0008815829695683152,4268734.243571895,"'Nitrogen oxides' (kilogram, None, ('air', 'lower stratosphere + upper troposphere'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
162368.6376082822,0.0008598082433120083,208164.9276460622,"'Ammonium, ion' (kilogram, None, ('water', 'ground-, long-term'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
83508.29814914832,0.0004422105413412188,907698.8911612947,"'Ammonia' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
72140.56821709755,0.0003820137690624364,50447.95165258595,"'Nitrogen, organic bound' (kilogram, None, ('water', 'ocean'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
57275.13192171929,0.0003032952132165026,73429.65900328037,"'Ammonium, ion' (kilogram, None, ('water',))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
30173.437922527304,0.00015978067585589446,27183.27705735801,"'Ammonium, ion' (kilogram, None, ('water', 'ocean'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
27705.574175275804,0.00014671232950210658,84211.47263379049,"'Nitrate' (kilogram, None, ('water', 'ocean'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
18017.744459515397,9.541131489662994e-05,18017.74445951539,"'Nitrogen' (kilogram, None, ('water',))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
12562.125622219954,6.65215852187132e-05,23263.194672307323,"'Cyanide' (kilogram, None, ('water', 'surface water'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
6794.938059570268,3.5981971903390585e-05,22649.792631878998,"'Nitrite' (kilogram, None, ('water', 'surface water'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
3406.236681496364,1.8037414247989745e-05,11354.121820482284,"'Nitrite' (kilogram, None, ('water', 'ground-, long-term'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
1136.856062015467,6.020117111152421e-06,1474.5214283207313,"'Cyanide' (kilogram, None, ('water', 'ocean'))",2017,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
10051.04120846226,0.41934449415157926,837.5867673718551,"'Methane, bromotrifluoro-, Halon 1301' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
6314.0022860465415,0.2634296327911671,8649.317974073825,"'Methane, tetrachloro-, R-10' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
5138.407655990173,0.21438206396285037,856.4012759983618,"'Methane, bromochlorodifluoro-, Halon 1211' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
2432.4774728028237,0.10148660364747146,2587.7419989068944,"'Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
16.734621019957768,0.0006981934548755288,2712.2562652452275,"'Hydrocarbons, chlorinated' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
5.90751773440238,0.0002464704884443964,957.4583116086958,"'Hydrocarbons, chlorinated' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
3.9513899952246123,0.00016485790918337949,3.951389995224615,"'Methane, dichlorodifluoro-, CFC-12' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
3.094617249958053,0.0001291120669352973,3.094617249958053,"'Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1.3401573317267956,5.591337123196249e-05,1.3401573317267963,"'Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1.1179331279683669,4.664184459302506e-05,22.358662226197296,"'Methane, chlorodifluoro-, HCFC-22' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.2687320154755912,1.1211902205422074e-05,0.3681260389782798,"'Methane, tetrachloro-, R-10' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.061892343615759335,2.5822412809883543e-06,3.094617249958053,"'Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.04883058274662229,2.0372850529922334e-06,0.04883058274662231,"'Methane, trichlorofluoro-, CFC-11' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0030361659352962783,1.2667339053640841e-07,0.00025301382794135644,"'Methane, bromotrifluoro-, Halon 1301' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0008232636956189476,3.434779450531228e-08,0.0008232636956189479,"'Methane, dichlorodifluoro-, CFC-12' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.00047053202329697645,1.9631300797519814e-08,0.0012382421821088814,"'Methane, bromo-, Halon 1001' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.00010140198972366522,4.230642896064661e-09,0.0008450165999181364,"'Ethane, 1,1,1-trichloro-, HCFC-140' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1.0253425583114038e-12,4.277882734031338e-17,2.6982699241519924e-12,"'Methane, bromo-, Halon 1001' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
2.676008921591711e-13,1.116471004640994e-17,5.35201776343214e-12,"'Methane, chlorodifluoro-, HCFC-22' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0,0.0,798992.1147707336,"'Transformation, to dump site, inert material landfill' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0,0.0,1469.0766674270244,"'Transformation, to urban/industrial fallow (non-use)' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0,0.0,1.992462020486052e-09,"'Transformation, to wetland, inland (non-use)' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0,0.0,0.0013350407098441169,"'Triadimenol' (kilogram, None, ('soil', 'agricultural'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0,0.0,45474997.248885766,"'Transformation, to dump site' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
0.0,0.0,758.3070973648518,"'Transformation, to urban, discontinuously built' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
1897479757.9977632,0.5950979966403844,1897479757.9977646,"'Nitrogen oxides' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
313889372.77712196,0.09844370466617242,313889372.77712154,"'Nitrogen oxides' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
260808022.20159632,0.08179604070384705,5719474074.646778,"'Carbon monoxide, fossil' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
210835586.52683327,0.06612341166422436,2599698908.8325458,"'Sulfur dioxide' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
181879953.14128986,0.05704218729460417,181879953.14128986,"'Nitrogen oxides' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
89746209.80146977,0.028146697973357383,1106611685.1343012,"'Sulfur dioxide' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
66328983.4836655,0.02080245916930041,817866607.9433949,"'Sulfur dioxide' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
50472824.00164663,0.015829563567970367,4997309501.736772,"'Methane, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
50086773.26554476,0.015708488221217686,50086773.26554478,"'NMVOC, non-methane volatile organic compounds, unspecified origin' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
23997814.24039587,0.007526325968966941,23997814.240395866,"'NMVOC, non-methane volatile organic compounds, unspecified origin' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
10614787.807391293,0.003329067902999355,232780430.44750947,"'Carbon monoxide, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
5775165.43938882,0.0018112390231101079,126648362.7633531,"'Carbon monoxide, fossil' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
5097297.541070843,0.001598642379285288,3016152.28904451,"'Ethene' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
4268734.243571894,0.0013387838188168096,4268734.243571895,"'Nitrogen oxides' (kilogram, None, ('air', 'lower stratosphere + upper troposphere'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
4026422.766495655,0.0012627887659245444,4026422.766495654,"'NMVOC, non-methane volatile organic compounds, unspecified origin' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
2854749.356596494,0.0008953221323497264,13724756.238924181,"'Ethane' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
1035085.2732726613,0.0003246291138971148,544781.7296111943,"'Propene' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
998208.6619342803,0.00031306366902854164,21890540.462777313,"'Carbon monoxide, non-fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
947622.0607342784,0.000297198422032319,1420722.7388775996,"'Pentane' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
927680.0993871626,0.00029094411486686543,1559126.1424877413,"'Butane' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
901133.3168086751,0.0002826183674837282,3034119.0043687155,"'Propane' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
625606.2908151662,0.0001962060721757465,1051439.093669332,"'Butane' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
585894.8508610759,0.00018375155282671223,1972709.9957361694,"'Propane' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
481576.2329804539,0.00015103457639974939,47680817.003726915,"'Methane, non-fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
450191.3558501559,0.00014119147929880684,266385.4086434679,"'Ethene' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
2599698908.8325458,0.43956705370379545,2599698908.8325458,"'Sulfur dioxide' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
1106611685.134301,0.1871101443232591,1106611685.1343012,"'Sulfur dioxide' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
1062588669.0026917,0.17966656405695197,1897479757.9977646,"'Nitrogen oxides' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
817866607.9433945,0.13828802018378353,817866607.9433949,"'Sulfur dioxide' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
175778049.50355893,0.02972122620183638,313889372.77712154,"'Nitrogen oxides' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
101852774.19275792,0.017221657366304034,181879953.14128986,"'Nitrogen oxides' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
35747887.885629736,0.00604438987170111,14590974.363215448,"'Ammonia' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
9441420.457380546,0.0015963915510097367,3853640.9280100516,"'Ammonia' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
2390491.1865777164,0.0004041934103287115,4268734.243571895,"'Nitrogen oxides' (kilogram, None, ('air', 'lower stratosphere + upper troposphere'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
2223862.3266276284,0.00037601916415680594,907698.8911612947,"'Ammonia' (kilogram, None, ('air', 'urban air close to ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
24196.995887781337,4.09132078901065e-06,24196.995887781326,"'Sulfur oxides' (kilogram, None, ('air',))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
1422.690062885139,2.405538876642156e-07,580.6898102839556,"'Ammonia' (kilogram, None, ('air', 'low population density, long-term'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
48.98486282478487,8.282548319276235e-09,87.47296895755903,"'Nitrogen oxides' (kilogram, None, ('air', 'low population density, long-term'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.05705797062714218,9.647580323120457e-12,0.05705797062714218,"'Sulfur dioxide' (kilogram, None, ('air', 'lower stratosphere + upper troposphere'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,437634.0432214152,"'Transformation, to unspecified' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,1469.0766674270244,"'Transformation, to urban/industrial fallow (non-use)' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,1.992462020486052e-09,"'Transformation, to wetland, inland (non-use)' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,0.0013350407098441169,"'Triadimenol' (kilogram, None, ('soil', 'agricultural'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,6986261.244298766,"'Transformation, to traffic area, road network' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,2435072.016600356,"'Transformation, to traffic area, rail/road embankment' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,279183.8065419521,"'Transformation, to traffic area, rail network' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,10475711.602810344,"'Transformation, to shrub land, sclerophyllous' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,758.3070973648518,"'Transformation, to urban, discontinuously built' (square meter, None, ('natural resource', 'land'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,3734.3922046293123,"'Strontium, in ground' (kilogram, None, ('natural resource', 'in ground'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
0.0,0.0,0.0021797108691913028,"'Tri-allate' (kilogram, None, ('soil', 'agricultural'))",2017,GLO,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
